0.00630,0.00267,0.00457,0.00101,0.00351,0.04019,0.00419,0.00228,0.00227,0.00295,0.00935,0.00551,0.00227,0.00164,0.00279,0.00883,0.00202,0.00377,0.00272,0.00241,0.00227,0.00164,0.00222,0.00021,0.00195,0.03600,0.01851,0.06761,0.13877,0.04259,0.00652,0.01376,0.03335,0.00530,0.00726,0.16349,0.11379,0.05132,0.01659,0.00919,0.00410,0.00556,0.00984,0.01948,0.03379,0.06982,0.01385
0.00585,0.00283,0.00472,0.00088,0.00291,0.05084,0.00369,0.00159,0.00190,0.00273,0.00951,0.00590,0.00154,0.00174,0.00291,0.00921,0.00187,0.00360,0.00263,0.00187,0.00199,0.00142,0.00195,0.00034,0.00142,0.04691,0.01568,0.08013,0.15491,0.04345,0.00669,0.01105,0.02769,0.00393,0.00649,0.09472,0.14911,0.05646,0.01532,0.00673,0.00360,0.00491,0.00841,0.01829,0.03182,0.07168,0.01624
0.00470,0.00263,0.00380,0.00088,0.00217,0.04079,0.00660,0.00237,0.00214,0.00348,0.00911,0.00598,0.00189,0.00152,0.00263,0.00658,0.00168,0.00289,0.00227,0.00201,0.00192,0.00137,0.00188,0.00039,0.00123,0.03531,0.01635,0.06203,0.12843,0.03200,0.00530,0.01148,0.02257,0.00425,0.01006,0.09202,0.11315,0.19259,0.01678,0.00786,0.00442,0.00593,0.00932,0.01704,0.02859,0.05582,0.01581
0.00330,0.00164,0.00353,0.00040,0.00133,0.03893,0.00077,0.00035,0.00066,0.00094,0.00306,0.00192,0.00047,0.00028,0.00106,0.00272,0.00079,0.00112,0.00093,0.00129,0.00201,0.00086,0.00145,0.00037,0.00124,0.02819,0.01517,0.09562,0.09513,0.04179,0.01266,0.01795,0.03907,0.00622,0.02746,0.03631,0.04223,0.02191,0.18488,0.02931,0.01327,0.00595,0.01606,0.01920,0.04689,0.04654,0.08677
0.00687,0.00315,0.00630,0.00154,0.00268,0.06408,0.00127,0.00035,0.00072,0.00160,0.00338,0.00212,0.00096,0.00051,0.00151,0.00348,0.00096,0.00214,0.00185,0.00277,0.00381,0.00169,0.00451,0.00059,0.00273,0.03527,0.02763,0.06010,0.05287,0.03526,0.02610,0.04330,0.05954,0.01537,0.00773,0.01439,0.01897,0.00711,0.08997,0.11700,0.03914,0.00930,0.02623,0.05063,0.05126,0.04222,0.04906
0.00762,0.00420,0.00665,0.00153,0.00307,0.06756,0.00153,0.00020,0.00064,0.00174,0.00407,0.00274,0.00097,0.00067,0.00166,0.00356,0.00113,0.00248,0.00194,0.00397,0.00379,0.00225,0.00494,0.00038,0.00289,0.03625,0.02765,0.05433,0.05042,0.03346,0.02786,0.04577,0.05853,0.01760,0.00770,0.01653,0.01901,0.00816,0.07526,0.08841,0.07687,0.01049,0.03292,0.05040,0.05157,0.04259,0.03604
0.00229,0.00146,0.00323,0.00072,0.00123,0.03171,0.00043,0.00029,0.00019,0.00041,0.00192,0.00113,0.00032,0.00026,0.00039,0.00197,0.00064,0.00145,0.00149,0.00181,0.00253,0.00127,0.00123,0.00098,0.00884,0.01297,0.01205,0.03406,0.02593,0.01231,0.01098,0.01728,0.01362,0.00467,0.03388,0.01142,0.01255,0.00518,0.02777,0.02174,0.01431,0.33808,0.25162,0.01569,0.01677,0.01758,0.02134
0.00330,0.00223,0.00470,0.00069,0.00091,0.04980,0.00120,0.00026,0.00047,0.00085,0.00268,0.00149,0.00040,0.00029,0.00059,0.00245,0.00111,0.00172,0.00120,0.00200,0.00337,0.00204,0.00178,0.00130,0.00356,0.01759,0.01355,0.04479,0.03305,0.01849,0.01581,0.02507,0.02382,0.00839,0.02293,0.01403,0.01474,0.00648,0.04819,0.03806,0.02686,0.10572,0.33586,0.02218,0.02189,0.02276,0.02935
0.02641,0.01190,0.01925,0.00448,0.01252,0.20852,0.00102,0.00027,0.00042,0.00079,0.00539,0.00512,0.00105,0.00084,0.00266,0.01243,0.00188,0.00272,0.00358,0.00465,0.00418,0.00385,0.00877,0.00064,0.00229,0.07867,0.05255,0.02484,0.03661,0.03040,0.01041,0.02707,0.06191,0.01527,0.00212,0.00992,0.01046,0.00433,0.00617,0.00686,0.00326,0.00264,0.00476,0.16273,0.03809,0.05834,0.00696
0.01321,0.00381,0.01012,0.00189,0.00626,0.10234,0.00102,0.00037,0.00045,0.00114,0.00555,0.00686,0.00092,0.00035,0.00209,0.01132,0.00145,0.00211,0.00182,0.00278,0.00163,0.00174,0.00560,0.00051,0.00118,0.05719,0.02740,0.06791,0.07253,0.05471,0.01692,0.03356,0.12041,0.01011,0.00294,0.02021,0.02117,0.00668,0.01472,0.01209,0.00620,0.00301,0.00551,0.05039,0.12544,0.06957,0.01481
0.02491,0.00708,0.01169,0.00171,0.00788,0.14806,0.00121,0.00041,0.00134,0.00210,0.01653,0.01398,0.00173,0.00111,0.00568,0.02130,0.00243,0.00377,0.00228,0.00249,0.00165,0.00158,0.00373,0.00029,0.00066,0.07303,0.02466,0.03843,0.09012,0.05494,0.00671,0.01503,0.05700,0.00566,0.00237,0.02629,0.02089,0.00733,0.00747,0.00525,0.00274,0.00276,0.00389,0.03462,0.04267,0.18472,0.00784
0.00341,0.00172,0.00354,0.00049,0.00109,0.03371,0.00091,0.00040,0.00080,0.00069,0.00317,0.00174,0.00060,0.00024,0.00087,0.00296,0.00056,0.00143,0.00094,0.00125,0.00194,0.00058,0.00100,0.00020,0.00062,0.02249,0.01420,0.10372,0.07215,0.03997,0.01659,0.02290,0.04104,0.00709,0.01826,0.04009,0.04887,0.01793,0.11714,0.03050,0.01043,0.00557,0.01505,0.02033,0.05282,0.03612,0.18190
