62.1,48.0,43.0,47.7,40.5,34.6,38.4,31.7,23.8,21.6,23.5,28.9,26.5,49.9,39.8,53.1,40.0,31.6,61.9,21.8,19.9,30.3,15.0,20.8,22.2,26.6,14.0,9.6,5.4,21.1,39.2,20.0,25.6,31.5,52.4,100.8,90.7,69.0
63.8,49.7,54.3,46.5,39.3,33.4,37.2,43.5,35.6,33.4,35.4,36.5,28.0,61.8,51.6,65.0,51.8,43.4,73.8,32.7,31.8,42.1,24.2,22.4,34.1,22.9,16.1,22.8,21.0,6.8,31.5,14.3,27.6,47.5,47.7,112.7,102.5,80.9
78.9,64.8,69.4,58.2,37.6,30.2,52.3,61.4,54.4,52.3,51.9,51.6,43.1,79.9,70.3,83.8,70.6,62.2,92.6,47.1,50.6,60.9,43.7,36.8,52.9,25.0,35.6,41.6,39.8,31.3,8.7,42.0,55.2,66.3,75.4,131.5,121.2,99.7
67.3,53.2,53.4,50.0,42.8,36.9,40.7,42.0,34.2,32.0,33.9,39.3,31.5,60.3,50.2,63.5,50.4,41.9,72.3,32.2,30.3,40.6,25.4,25.8,32.6,28.8,17.5,21.3,19.6,14.3,41.5,3.5,13.8,39.3,37.8,111.2,101.1,79.4
80.5,66.4,64.7,63.2,56.0,50.1,53.9,53.3,45.5,43.3,45.2,50.6,44.7,71.6,61.4,74.8,61.6,53.2,83.6,43.5,41.6,51.9,36.6,39.0,43.9,42.0,30.7,31.2,25.7,27.6,54.7,14.1,9.5,33.6,32.6,122.5,112.3,90.7
88.5,74.3,69.4,74.1,66.9,61.0,64.8,58.0,50.2,48.0,49.9,55.3,52.9,76.3,66.2,79.5,66.4,57.9,88.3,48.2,46.3,56.6,41.3,47.2,48.6,52.9,40.4,35.9,30.5,47.5,65.6,39.6,33.7,9.2,42.9,127.2,117.1,95.4
101.1,87.0,87.2,83.8,76.6,70.7,74.5,75.9,68.0,65.8,67.7,73.1,65.3,94.1,84.0,97.3,84.2,75.7,106.1,66.0,64.1,74.4,59.2,59.6,66.4,62.6,51.3,55.1,52.3,48.2,75.3,37.9,32.7,42.7,13.8,145.0,134.9,113.2
91.2,76.3,73.1,92.7,109.4,107.3,86.9,75.9,82.0,82.4,91.2,92.1,97.3,60.5,70.1,54.7,64.0,78.6,90.0,91.1,85.7,89.9,93.8,100.6,80.2,110.9,100.0,99.6,101.4,112.8,131.0,111.7,121.9,127.9,145.2,16.1,84.0,49.2
76.8,61.9,58.7,78.3,95.8,93.7,73.3,64.5,69.9,73.9,76.9,77.8,85.3,56.0,55.7,76.8,74.0,80.8,98.8,80.0,78.8,87.3,82.8,89.7,76.0,97.3,89.0,88.6,90.4,101.9,120.0,100.8,111.0,116.9,134.2,85.8,16.0,73.1
59.1,44.1,40.9,60.5,77.2,75.1,54.8,43.8,49.8,50.2,59.0,59.9,65.1,28.3,37.9,22.5,31.8,46.5,57.9,58.9,53.6,57.8,61.6,68.5,48.1,78.8,67.9,67.4,69.3,80.7,98.8,79.6,89.8,95.7,113.0,49.2,71.3,14.6
