0.00467,0.00645,0.01925,0.02731,0.01370,0.02210,0.08142,0.04559,0.07603,0.02971,0.08262,0.04022,0.00625,0.01506,0.05694,0.00512,0.00833,0.00435,0.08468,0.02935,0.15652,0.01991,0.06466,0.02306,0.02457,0.01264,0.00292,0.00331,0.00503,0.00566,0.00566,0.01692
0.00486,0.00608,0.01850,0.02504,0.01093,0.03082,0.06489,0.02614,0.05565,0.02242,0.05203,0.03009,0.00551,0.01186,0.04901,0.00482,0.00693,0.00412,0.08974,0.03512,0.11176,0.08434,0.09276,0.06801,0.03618,0.01521,0.00327,0.00219,0.00503,0.00577,0.00476,0.01619
0.00555,0.00567,0.01712,0.02535,0.01077,0.01395,0.05748,0.02859,0.05239,0.01752,0.05329,0.02844,0.00501,0.01258,0.05040,0.00540,0.00657,0.00405,0.11224,0.04381,0.10518,0.02016,0.15949,0.05694,0.04452,0.01668,0.00327,0.00271,0.00501,0.00662,0.00531,0.01793
0.00431,0.00537,0.01463,0.02074,0.01008,0.00876,0.04926,0.02625,0.04125,0.01569,0.04861,0.02577,0.00578,0.01343,0.04729,0.00484,0.00645,0.00486,0.13250,0.06339,0.09955,0.01574,0.07720,0.10716,0.08519,0.02298,0.00354,0.00257,0.00532,0.00683,0.00570,0.01896
0.00387,0.00475,0.01716,0.02218,0.00786,0.00572,0.02672,0.02228,0.02639,0.01066,0.04214,0.02077,0.00724,0.01309,0.05447,0.00533,0.01053,0.00489,0.19342,0.07357,0.06999,0.00692,0.04384,0.04209,0.17916,0.04514,0.00387,0.00274,0.00491,0.00750,0.00580,0.01502
0.00528,0.00788,0.02748,0.03543,0.01569,0.00741,0.02512,0.02323,0.02675,0.01412,0.05583,0.02782,0.00708,0.01698,0.07627,0.00931,0.01462,0.00492,0.14705,0.03868,0.04327,0.00638,0.02665,0.02134,0.06045,0.21651,0.00495,0.00339,0.00412,0.00592,0.00565,0.01442
0.01953,0.01502,0.03595,0.03412,0.01480,0.00307,0.00893,0.00474,0.01162,0.01624,0.02115,0.02780,0.00525,0.01443,0.05119,0.00939,0.01375,0.01148,0.01184,0.00418,0.00846,0.00076,0.00493,0.00174,0.00231,0.00265,0.26682,0.05912,0.03048,0.03589,0.04094,0.21142
0.03185,0.03317,0.08439,0.05819,0.01650,0.00452,0.00740,0.00377,0.01301,0.01641,0.02797,0.02901,0.00621,0.02098,0.06359,0.00942,0.01741,0.01234,0.00550,0.00358,0.00679,0.00092,0.00449,0.00181,0.00233,0.00260,0.05816,0.17458,0.04991,0.03660,0.03599,0.16058
0.05561,0.03142,0.16632,0.10315,0.01564,0.00289,0.00528,0.00365,0.01036,0.01021,0.01954,0.02822,0.00597,0.02592,0.13300,0.01214,0.02934,0.01734,0.00450,0.00337,0.00549,0.00066,0.00319,0.00117,0.00268,0.00256,0.01217,0.02680,0.07751,0.04579,0.04084,0.09728
0.05807,0.01803,0.06900,0.06137,0.01312,0.00332,0.00615,0.00408,0.01056,0.00951,0.02291,0.03980,0.00860,0.05068,0.14759,0.02868,0.06206,0.03202,0.00602,0.00434,0.00533,0.00065,0.00343,0.00165,0.00274,0.00305,0.01449,0.01237,0.03075,0.14648,0.04232,0.08085
0.04258,0.02039,0.08304,0.06948,0.01339,0.00274,0.00592,0.00420,0.01060,0.00998,0.02374,0.03096,0.00799,0.03330,0.11648,0.01562,0.03733,0.02328,0.00623,0.00399,0.00517,0.00059,0.00368,0.00123,0.00261,0.00270,0.01799,0.01780,0.04227,0.09157,0.08946,0.16369
0.03598,0.02098,0.05627,0.04429,0.01072,0.00345,0.00767,0.00451,0.01069,0.01081,0.02431,0.02384,0.00606,0.02253,0.06821,0.01240,0.02412,0.01634,0.00570,0.00467,0.00716,0.00070,0.00416,0.00200,0.00242,0.00303,0.04915,0.04081,0.04930,0.06763,0.07657,0.28352
